basin_id,UZTC,LZTC,GwPercValue,LZthreshold,b_Xinanjiang,PowerPrefFlow,SnowMeltCoef,CalChanMan1,CalChanMan2,LakeMultiplier,adjustNormalFlood,ReservoirRnormqMult,QSplitMult,GwLoss
98,12.44,118.08,0.373566,1.1019700000000001,4.72032,0.5050720000000001,4.00445,1.81405,1.8662299999999998,1.53569,0.0667586,1.50439,14.6329,0.0
99,24.7751,110.765,0.698905,16.0103,2.77525,0.5,2.5,1.4709299999999998,1.7782200000000001,1.3626,0.379998,1.37592,7.28222,0.00103523
4195,12.189,195.125,1.65507,30.0,4.45119,7.961410000000001,5.51926,1.8401599999999998,1.06377,0.9498270000000001,0.12381900000000001,1.05875,8.68502,0.0
4199,11.3985,393.892,0.476102,10.1112,2.6026700000000003,1.7128599999999998,2.91807,1.2305700000000002,4.188619999999999,0.8886709999999999,0.843981,0.8132739999999999,13.8913,0.12005899999999999
4200,14.9708,315.68,2.0,25.6148,0.81597,8.0,2.7347799999999998,1.4245700000000001,1.47402,0.792963,0.309393,1.11745,14.1998,0.515827
106,13.1485,40.0,0.122331,14.2886,1.88568,0.5,2.5,1.2760200000000002,2.28898,1.3875899999999999,0.308766,0.9913870000000001,17.1268,0.0
109,17.8308,56.1273,1.20865,5.554790000000001,3.27231,0.5078550000000001,3.1751,1.4853299999999998,1.38304,0.9559209999999999,0.182956,0.762679,8.454130000000001,0.0
110,39.082,211.765,1.39371,17.2317,0.837967,0.575893,2.5,1.20002,4.7645599999999995,1.66241,0.813091,1.62144,1.50443,0.042242400000000006
4208,1.8359400000000001,78.658,2.0,8.73248,2.44441,1.53284,4.72387,0.690652,4.82625,0.6968489999999999,0.31511300000000003,1.4784700000000002,5.05713,0.37758200000000003
4209,2.83296,318.466,0.986555,9.25094,1.82587,2.55254,3.26965,1.32744,2.3831700000000002,1.42936,0.451593,1.9737799999999999,11.2379,0.717965
116,11.52,40.0,0.641868,0.313749,3.61271,0.5,4.17986,1.0823399999999999,3.26423,1.28477,0.328333,1.8971799999999999,5.78486,0.220468
117,12.9639,229.46400000000003,0.546,13.2659,0.796878,5.6481,3.58011,1.9021700000000001,3.6682300000000003,1.44173,0.99,1.70259,0.9910389999999999,0.07420030000000001
4212,32.1769,337.918,0.26221700000000003,30.0,1.837,4.23728,5.21145,1.4784,3.5880199999999998,1.06994,0.588925,1.20713,11.5432,0.514211
119,13.5541,215.516,0.12129300000000001,22.0087,2.19975,0.612291,3.18217,1.24888,4.379230000000001,1.95935,0.059215,1.10935,4.4817800000000005,0.06705230000000001
4213,28.5734,132.102,2.0,21.3134,2.68894,1.27515,5.4627099999999995,1.17876,1.1001100000000001,0.979399,0.0587158,0.6348689999999999,15.0499,0.9135620000000001
122,27.2023,51.4255,0.10546199999999999,13.2395,3.38164,0.5,3.99013,2.0,3.08205,0.683437,0.1484,0.650411,2.2854099999999997,0.0
124,25.2229,129.43200000000002,0.707538,21.9451,1.47495,0.6049720000000001,5.10602,1.32623,3.7132699999999996,1.02308,0.46578500000000006,0.94631,13.9476,0.15366400000000002
128,16.149,128.346,0.787747,7.55505,3.0470900000000003,0.5029939999999999,5.8621099999999995,1.62124,3.57922,1.13624,0.403154,0.258713,8.51881,0.0
134,13.2386,261.30400000000003,1.7016200000000001,30.0,0.48906700000000003,0.5,4.47767,1.0373700000000001,2.74417,0.5,0.8960549999999999,1.53509,13.3943,0.0393994
4233,12.0704,291.21,0.895133,12.1918,1.23783,1.6826900000000002,4.23945,0.5,2.87328,1.02915,0.392219,0.818325,14.5185,0.68042
139,10.0832,198.085,1.34861,12.5868,1.53555,1.59515,3.01439,1.98837,4.41441,1.0723,0.209245,1.80673,3.3151,0.0416142
145,6.71058,453.731,0.5066470000000001,15.2197,1.09455,2.4822900000000003,3.13627,1.3823,1.94698,0.579495,0.252996,0.8417180000000001,4.9641,0.00267553
152,40.0,277.214,0.782636,27.9461,0.312025,3.20055,3.8086699999999998,1.9975,3.7808800000000002,0.662166,0.45048900000000003,0.852035,0.377364,0.0302353
4258,27.768,332.621,1.40045,12.8856,2.1622,7.61447,2.71591,0.525148,0.8326479999999999,1.34305,0.616398,1.4777799999999999,11.0121,0.6494
163,20.3211,447.36400000000003,0.0444629,13.014000000000001,2.41704,0.676171,3.84597,1.05172,3.7230199999999996,1.8562299999999998,0.593759,0.25,12.2045,0.00350514
179,22.5283,194.56799999999998,0.07698569999999999,8.96446,1.6315,1.33712,3.8700699999999997,0.5,2.52762,1.54813,0.8197959999999999,1.47755,11.3062,0.036006699999999996
183,22.9625,461.61199999999997,0.081216,2.0117,3.49192,0.94463,2.5,1.621,2.51788,1.44478,0.291569,0.79287,10.1128,0.279278
184,12.0429,185.77599999999998,0.14445999999999998,11.527999999999999,3.83324,0.975929,2.5,1.5062200000000001,4.56586,1.77308,0.615545,1.36874,2.509,0.439801
4280,0.01,204.074,0.929673,10.7579,3.2314,3.3532,3.8529199999999997,1.93077,2.64838,0.9582280000000001,0.01,0.9216629999999999,10.5399,1.0
187,15.7124,401.116,0.316244,5.61499,2.73537,1.22975,2.5,1.78476,4.84526,0.669082,0.01,0.25,2.28978,0.536539
189,27.5818,350.195,0.792388,16.9574,2.28462,1.0247600000000001,3.81065,1.11364,4.34537,1.15031,0.75308,0.844159,10.3931,0.390732
201,13.8853,237.304,0.20469400000000001,13.8441,1.3688,1.21474,4.82404,1.61722,3.29633,1.4121299999999999,0.702044,2.0,15.5734,0.12079100000000001
208,38.2032,395.324,0.01,5.6459,3.54636,2.6064599999999998,2.5,1.90537,4.64204,0.770365,0.405152,1.9023299999999999,0.43847299999999995,0.0
210,9.50738,52.7927,1.1832,24.268,0.5377149999999999,1.00179,6.5,1.65225,3.96936,1.98953,0.5324300000000001,1.8177599999999998,17.8884,0.0
214,11.9799,92.3247,0.474045,11.0633,0.41406000000000004,0.5163220000000001,2.5,1.46082,1.40696,1.98797,0.418009,0.680703,2.32761,0.00529684
215,38.668,176.08700000000002,0.9569540000000001,0.0,0.309868,4.7441,2.5,0.5,5.0,0.5,0.137889,1.38205,1.7902099999999999,0.0
217,15.5347,214.11599999999999,0.758941,21.6286,1.16079,0.8595440000000001,6.171130000000001,1.6108200000000001,3.2418299999999998,0.941629,0.8212860000000001,1.53142,12.7311,0.00289997
222,34.3919,364.939,0.48236,6.273569999999999,0.202318,4.0952,3.04853,0.567425,4.6315599999999995,1.8412099999999998,0.18575999999999998,1.36249,0.8925489999999999,0.00145582
223,10.135,224.25900000000001,0.0826727,14.0103,4.03455,1.24747,3.0766400000000003,1.48104,4.22755,2.0,0.504583,1.17275,0.22339499999999998,0.09983710000000001
228,40.0,216.653,0.349792,20.2621,0.611428,3.19199,2.5,1.6979400000000002,3.24113,1.4659,0.364503,1.00336,0.207956,0.11860699999999999
230,17.5533,436.415,0.161951,15.5782,3.22848,1.54109,2.51772,1.62979,4.17342,0.747061,0.287107,1.4103,7.14222,0.39255300000000004
231,20.8647,203.304,0.338344,23.1366,0.235454,4.3221,6.33041,1.53128,0.5,1.37027,0.8230649999999999,1.80496,11.775,0.0174618
242,13.5411,279.159,0.699038,11.2327,1.41771,1.9796799999999999,2.8349900000000003,1.40601,1.32797,1.3037,0.4781,1.1515600000000001,16.6821,0.290233
4341,7.77498,168.33,0.398291,7.62312,4.312869999999999,1.6838400000000002,5.20024,1.2943,3.32215,1.55904,0.527575,1.71092,7.48187,0.21649200000000002
246,6.72301,247.91099999999997,0.18546400000000002,5.9293,4.62225,0.804952,2.5,1.46634,1.62426,1.0322200000000001,0.422756,0.6438,14.9882,0.017731
247,12.9217,492.09,0.42540100000000003,16.5785,2.85465,0.943594,3.33296,1.2458200000000001,3.78991,1.22099,0.99,0.8746430000000001,9.378969999999999,0.00269682
4342,35.4742,51.423,1.17711,19.4735,3.6977599999999997,0.695281,5.53314,1.63134,2.37137,1.4278,0.159593,1.03677,5.37472,0.796338
249,26.8371,316.897,0.8866940000000001,8.32288,0.0115297,5.174519999999999,3.45684,1.9825099999999998,2.00821,1.0529700000000002,0.68842,1.9037400000000002,9.5198,0.203067
4346,26.0338,318.265,0.265252,29.6426,4.208130000000001,1.7487700000000002,2.94638,1.59004,0.5647409999999999,1.83912,0.6684399999999999,1.21125,16.7614,0.381447
251,25.0343,342.17199999999997,0.833675,18.2174,0.508815,3.6189699999999996,4.33352,1.6526599999999998,3.5357300000000005,1.60881,0.715353,1.3231600000000001,3.08676,0.319377
254,5.53504,412.392,0.193573,24.9853,2.24254,2.22726,2.5001599999999997,1.44394,4.82684,0.932083,0.648977,0.556892,1.6745900000000002,0.284102
4352,29.2282,175.10299999999998,0.362077,22.7255,2.67185,1.94829,5.56429,1.14409,3.3062099999999996,1.10956,0.284196,1.38982,6.9149199999999995,0.332928
258,34.9473,40.0,1.3338,19.9911,3.34091,1.13772,4.86059,1.8802599999999998,3.6355,0.582432,0.8815290000000001,0.946466,13.8878,0.0770082
262,13.3985,93.4003,0.702522,4.458,4.1714400000000005,0.8743700000000001,2.9605900000000003,1.2607899999999999,4.9108,1.42135,0.46170500000000003,1.1303,2.8351599999999997,0.516285
272,9.99915,320.936,0.5825560000000001,0.417328,0.01,1.9208900000000002,2.5,1.8732,3.27525,1.54966,0.99,2.0,4.13718,0.41346499999999997
274,29.5343,243.5,0.142572,2.20296,0.5434260000000001,5.59295,2.5,1.9711299999999998,2.95712,0.936793,0.818191,0.291891,4.20121,0.145016
276,28.4429,437.539,0.9525100000000001,22.1297,3.0049200000000003,0.651397,5.06628,1.00885,5.0,0.973827,0.27439600000000003,1.6382,7.6821600000000005,0.132607
277,39.9148,211.2,0.890228,20.3213,0.0552947,1.1651799999999999,2.5,1.99194,3.72286,1.8567,0.620186,1.6336,4.75914,0.00232991
279,16.0593,73.6846,0.01,15.5863,4.96345,0.500904,3.5787199999999997,1.36954,3.5415900000000002,0.972016,0.01,1.2831299999999999,8.98789,0.0
284,37.3957,218.49,0.5175850000000001,16.6739,0.01,3.8538699999999997,2.81973,1.86867,0.8091,1.70755,0.702655,1.5125,13.2989,0.502023
289,14.5879,86.6145,0.629256,6.20418,1.51644,1.4195799999999998,4.29652,1.6408200000000002,1.9514200000000002,1.91081,0.7747189999999999,1.49569,11.5019,0.326979
290,10.9736,500.0,0.0558489,30.0,0.39807,5.15273,2.5,1.5018799999999999,4.56234,1.70639,0.90751,2.0,10.1609,0.295968
4385,18.5738,263.76599999999996,0.705078,12.1139,0.673746,2.2915,4.9920800000000005,1.31825,2.40585,1.15364,0.8736510000000001,0.526283,12.6955,0.303721
294,24.8328,500.0,0.01,28.6943,0.01,1.3960299999999999,4.2537199999999995,1.63878,5.0,1.4008399999999999,0.541788,0.454628,0.693904,0.0
4393,21.8074,390.496,0.956775,15.3924,0.598198,3.14493,3.54184,1.34189,3.11626,1.8203599999999998,0.398624,1.15814,2.70173,0.628509
302,10.945,322.449,0.708371,18.1287,0.5496800000000001,3.23068,3.6970099999999997,1.4688299999999999,2.44382,0.8776729999999999,0.627957,0.41894499999999996,14.0442,0.524428
303,27.5226,348.285,0.943406,0.845007,0.380479,4.57338,3.62451,1.65562,2.47975,1.46357,0.559354,0.918057,10.4978,0.471868
4399,23.1354,133.856,0.588661,27.3314,4.77133,6.71547,4.9985599999999994,0.9532,1.6441299999999999,1.3638,0.8550139999999999,1.08131,20.0,0.00155347
306,19.4378,304.525,0.01,19.8402,0.950227,3.07977,4.49944,1.8760400000000002,3.3566,1.24177,0.468888,1.17287,0.0370111,0.558538
308,26.2148,455.598,0.743919,12.2084,0.31818,4.59716,4.40247,1.88578,4.97749,1.3117,0.708914,1.8929799999999999,0.231379,0.45267399999999997
316,18.3899,136.395,0.441382,23.1569,0.43543999999999994,3.63836,5.56008,1.5010299999999999,4.42951,0.795478,0.605034,1.14067,0.277712,0.5975159999999999
319,6.70962,220.392,0.558345,18.6347,0.9177299999999999,3.63721,4.66274,1.8015599999999998,3.86341,1.33851,0.41201400000000005,1.1190799999999999,5.896780000000001,0.24335700000000002
4416,12.962,237.845,1.4834,16.4097,0.9141389999999999,6.558,3.4660800000000003,1.2686600000000001,0.5,1.18569,0.24375500000000003,1.08067,3.428,0.9532440000000001
322,24.7798,283.623,0.157876,18.2621,2.68489,0.516638,5.82416,1.57975,4.06939,1.10941,0.472384,0.6973630000000001,0.12421900000000001,0.0
323,21.0206,346.83,0.9435459999999999,14.9789,0.564651,1.88747,4.49488,1.45664,4.05584,1.64874,0.695814,0.843877,0.23851599999999998,0.462635
328,40.0,449.73800000000006,0.42435,22.4412,0.974865,5.07848,6.5,2.0,1.07378,1.57693,0.48219799999999996,1.17741,20.0,1.0
336,12.3916,273.857,0.057346100000000004,17.135,1.7126599999999998,0.508694,5.94878,2.0,5.0,1.7831299999999999,0.31553600000000004,2.0,11.4245,0.000899709
341,5.21288,152.27100000000002,0.11873299999999999,18.4319,0.381872,3.9326800000000004,4.21895,1.57749,2.37436,1.31959,0.843443,1.22859,15.7962,0.16358699999999998
4438,0.01,345.72900000000004,0.753017,8.37155,1.86795,4.51802,5.22454,2.0,0.513853,1.4647700000000001,0.345351,0.700448,7.9873899999999995,0.394479
347,19.4762,114.075,1.07407,18.4925,0.48693100000000006,3.53511,3.9663,1.8580599999999998,2.58055,0.7297130000000001,0.656564,1.9897900000000002,15.1725,0.93361
349,16.6668,372.76599999999996,0.885827,21.0594,0.41594799999999993,5.67227,4.53233,1.9084299999999998,2.33432,1.22227,0.856691,0.634537,19.8746,0.6220600000000001
353,10.2578,295.775,0.8370770000000001,14.882,0.619835,4.40644,4.38326,0.92386,3.07213,1.5006,0.674371,0.919486,9.44997,0.407277
357,16.3854,40.0,0.01,21.1674,5.0,0.5,2.5,0.644713,3.4230199999999997,1.70828,0.0965509,0.8911950000000001,1.1391,0.0
4456,20.3124,477.75699999999995,1.9268,9.72269,0.986849,6.54357,2.5800799999999997,0.895488,3.08865,1.29361,0.43508,1.4683700000000002,16.7769,1.0
366,14.7612,305.466,0.784669,26.5142,0.875086,4.02997,4.95377,1.02693,4.16559,1.7578,0.572719,0.5723659999999999,14.5332,0.255537
374,12.9473,241.301,0.485429,3.5932800000000005,0.951299,2.00696,5.7139999999999995,1.7254200000000002,2.35321,2.0,0.0298654,0.6926720000000001,2.2114599999999998,0.6184350000000001
377,16.8974,277.415,0.401039,4.47801,2.84702,1.0301,2.9637,0.9503219999999999,2.41974,1.35028,0.524781,1.6962400000000002,11.9601,0.433204
4475,24.9907,370.214,1.97107,17.3933,0.996231,2.95415,3.6854199999999997,2.0,3.77337,1.52659,0.6451020000000001,1.01083,19.177,0.986886
381,10.9785,400.64599999999996,0.9037149999999999,15.8525,0.38960900000000004,1.8607099999999999,5.58134,0.818963,1.27397,1.15794,0.415659,1.06756,3.2372,0.0
384,14.2187,409.713,0.9740700000000001,4.8102800000000006,1.37363,0.5,5.43355,2.0,2.53838,1.11449,0.738716,0.5542020000000001,0.9609049999999999,0.000606807
397,12.4078,111.06,0.19031099999999998,25.7768,4.61416,0.7855770000000001,3.97955,1.3927100000000001,2.0750900000000003,0.521528,0.276975,1.29803,1.57049,0.0645433
399,10.2161,347.074,1.06301,6.520580000000001,0.01,4.53555,6.5,1.96018,0.897302,1.2524899999999999,0.325967,1.70725,12.8795,0.416717
406,24.1987,267.611,1.73016,7.88995,0.385982,1.51145,5.5721300000000005,0.9719469999999999,3.6747300000000003,1.09771,0.6964090000000001,0.8398709999999999,4.58893,0.572263
409,5.625769999999999,147.418,0.106324,6.37595,1.44803,2.06533,3.11707,1.80036,2.58125,0.932089,0.561774,1.3303,3.4750099999999997,0.429413
413,9.1106,40.0,0.631942,11.2819,0.73325,7.78528,2.98604,1.5586,4.68585,0.756883,0.377079,1.07951,14.9717,0.11078199999999999
418,7.96288,86.4527,0.123704,19.8194,1.68702,0.5231859999999999,2.70867,0.5,1.6451,0.804475,0.23471799999999998,1.5863200000000002,6.38802,0.05671319999999999
422,11.8775,298.818,0.01,15.7434,1.4588700000000001,4.16555,4.51903,2.0,3.4361300000000004,0.5,0.640732,1.16812,1.2924200000000001,0.491175
423,27.2466,40.0162,0.882092,11.6686,0.789565,7.140689999999999,5.39575,1.77483,4.7005300000000005,1.29646,0.247011,1.04672,6.16774,0.791266
4527,0.531424,500.0,1.9970400000000001,30.0,0.10498699999999998,7.97205,4.128819999999999,1.3562,2.88498,1.45154,0.783438,0.41287700000000005,8.449019999999999,1.0
4528,18.5433,45.6914,0.892337,0.650929,0.0167645,5.7316400000000005,5.57205,0.5,1.22045,0.5,0.0781494,0.740116,14.7854,1.0
435,34.8167,42.8724,1.9262400000000002,28.2512,0.0843576,5.34735,5.84791,1.32257,3.4750400000000004,0.754973,0.152971,1.17832,9.1548,0.936934
442,16.7243,265.519,0.617118,28.6979,0.08302589999999999,4.95057,4.76218,1.9994599999999998,2.31554,1.36299,0.48257,1.17083,19.7552,0.662519
444,9.51694,434.67199999999997,1.07362,28.7696,0.560146,5.46306,5.76288,0.719866,3.21157,1.5872700000000002,0.379298,0.587123,5.11906,0.485009
4552,17.9634,460.235,2.0,27.6193,1.51315,1.9224299999999999,2.66335,0.5025689999999999,1.2937,1.3292700000000002,0.48961899999999997,1.21153,19.5555,0.37900500000000004
460,9.772039999999999,188.325,0.64264,21.9776,0.01,2.97529,3.6714,2.0,2.3844,0.926175,0.01,0.25,15.7546,0.607838
4559,39.683,477.76800000000003,2.0,15.2364,0.366481,8.0,3.29325,1.40452,3.8053800000000004,1.04851,0.14941400000000002,0.8688959999999999,15.1472,0.999734
469,9.33185,285.29900000000004,1.53509,11.4458,1.6643599999999998,1.81781,5.63928,1.8844400000000001,1.62976,1.47114,0.919493,1.50306,10.1819,0.399987
4569,5.2032,40.0,1.5243799999999998,15.3988,1.2474399999999999,7.85986,3.69571,1.04026,5.0,0.674299,0.275046,0.996099,17.4488,0.93981
475,26.5505,412.939,1.70725,2.37216,0.641989,4.47295,5.70679,0.931845,2.25486,1.0426600000000001,0.0933496,0.692246,10.1779,0.223402
478,11.3645,228.30700000000002,0.262804,25.3624,0.417972,3.3571400000000002,5.4930699999999995,1.25851,2.20122,0.955184,0.48883999999999994,1.3085,8.02258,0.179819
488,9.44276,279.47700000000003,0.868985,21.4558,1.01711,4.08981,4.9318,2.0,4.55082,1.38164,0.289492,0.811923,8.65819,0.614658
490,21.1712,173.385,1.47591,21.8567,1.0616700000000001,2.53203,6.5,0.6287699999999999,2.27217,1.73468,0.22763200000000003,1.37209,10.9813,0.46961499999999995
4593,39.7563,353.024,2.0,21.9163,0.01,8.0,6.21671,1.29924,1.30948,1.72407,0.574635,1.8718599999999999,2.46971,0.00065495
516,9.2464,141.111,0.322094,15.1885,2.41463,1.28988,4.46694,2.0,2.81418,0.954565,0.103612,1.1091,0.776729,0.0143769
518,13.4395,131.43200000000002,0.272047,0.27458,1.5601,3.43667,2.80971,1.6287200000000002,4.17935,1.23453,0.44614899999999996,1.21157,1.76213,0.28695
523,20.9742,300.64799999999997,0.45555500000000004,13.9034,1.62291,1.3348200000000001,4.92087,1.52181,1.01207,0.848475,0.358729,1.33656,9.93533,0.18977
529,6.79846,310.822,0.0635812,13.7996,1.19011,1.57526,3.13262,2.0,4.2045,0.8190649999999999,0.614522,1.00565,8.30785,0.9119139999999999
537,13.7668,408.81199999999995,0.01,30.0,2.84511,1.9580799999999998,3.18782,1.66841,2.04871,1.57375,0.8702030000000001,0.25,6.52546,0.0
541,21.8672,218.472,0.955382,25.0696,0.718688,4.58935,5.627999999999999,1.4491399999999999,2.75506,1.81083,0.709972,0.584255,15.48,0.601258
542,27.0387,446.98199999999997,1.9045900000000002,13.7869,0.421749,7.68115,5.8716800000000005,1.69777,2.9891400000000004,1.9065900000000002,0.308168,0.9457840000000001,18.8379,0.819688
4639,17.3315,404.591,0.725137,6.47101,0.361122,0.521612,3.6305,0.9319959999999999,2.58669,0.961731,0.144736,1.1828299999999998,4.83716,0.524879
544,7.22156,500.0,0.916906,19.5611,0.89007,5.2266,5.77572,1.3842299999999998,1.88688,1.63042,0.712429,1.6169,20.0,0.597468
546,10.3454,311.0,0.0312235,22.2368,1.1092799999999998,4.10476,4.58237,0.9652780000000001,3.99554,0.831609,0.187807,0.770379,5.40717,0.7350369999999999
547,32.6382,388.31699999999995,0.981374,20.5799,0.47713599999999995,3.082,5.7020599999999995,1.4794200000000002,2.66292,1.37381,0.554249,0.807497,4.28147,0.387123
548,10.7073,40.0,0.284132,11.4276,0.23867399999999997,4.10044,6.5,1.62368,2.53991,1.67336,0.185603,1.20556,14.8658,0.27181
4649,4.35806,180.02900000000002,0.032056,9.570160000000001,0.8243299999999999,5.29031,4.98865,1.95138,3.55344,1.7599099999999999,0.603256,0.540797,11.7829,0.950075
559,5.10356,433.964,0.86411,18.0032,0.350561,7.72018,5.49944,1.93186,2.69672,0.708679,0.26658200000000004,1.5001,16.9971,0.8880870000000001
4658,12.2023,500.0,2.0,9.51527,0.01,8.0,3.01228,1.83013,0.5,0.5,0.346729,0.910007,5.59921,1.0
564,6.7325800000000005,287.639,0.164785,12.2842,2.59309,1.71121,4.46945,1.54367,5.0,2.0,0.271223,1.10461,0.503725,0.0
568,17.8001,129.957,0.840893,7.64427,0.8048350000000001,1.8352099999999998,5.4242300000000006,0.9005340000000001,1.70928,1.96452,0.487655,1.28377,8.06065,0.00114305
571,3.5164,465.746,0.46030699999999997,5.47231,0.380741,4.92963,5.49458,0.727156,1.10943,1.13105,0.521979,2.0,20.0,0.568538
573,15.2769,370.314,0.615629,20.3629,0.138346,4.76193,4.49183,0.57372,2.5203900000000004,1.00962,0.5527310000000001,0.706074,10.1495,0.191905
575,26.5174,291.096,1.28293,19.6963,0.023195300000000002,6.72946,4.58839,0.923407,5.0,1.43777,0.467058,0.671882,0.47889,0.5253479999999999
